report_year,agency_jurisdiction,population,homicides,rapes,assaults,robberies
2015,"Nassau County, NY",1061175.0,13.0,68.0,682.0,555.0
2015,"New Orleans, LA",393447.0,164.0,409.0,1666.0,1497.0
2015,"New York City, NY",8550861.0,352.0,2244.0,30546.0,16946.0
2015,"Newark, NJ",279110.0,107.0,104.0,1068.0,1793.0
2015,"Oakland, CA",419481.0,85.0,285.0,2391.0,3290.0
2015,"Oklahoma City, OK",630621.0,73.0,480.0,3083.0,1192.0
2015,"Omaha, NE",452252.0,48.0,174.0,1452.0,655.0
2015,"Orlando, FL",268438.0,32.0,182.0,1789.0,522.0
2015,"Philadelphia, PA",1567810.0,280.0,1322.0,7765.0,6765.0
2015,"Phoenix, AZ",1559744.0,112.0,1016.0,5113.0,3020.0
2015,"Pittsburgh, PA",306870.0,57.0,82.0,1170.0,858.0
2015,"Prince George's County, MD",685191.0,66.0,248.0,1583.0,1359.0
2015,"Raleigh, NC",438363.0,17.0,108.0,873.0,678.0
2015,"Sacramento, CA",489717.0,43.0,105.0,2289.0,1174.0
2015,"Salt Lake City, UT",191992.0,8.0,291.0,874.0,469.0
2015,"San Antonio, TX",1463586.0,94.0,1049.0,5465.0,1986.0
2015,"San Diego, CA",1400467.0,37.0,566.0,3601.0,1378.0
2015,"San Francisco, CA",863782.0,53.0,344.0,2703.0,3610.0
2015,"San Jose, CA",1031458.0,30.0,375.0,1855.0,1140.0
2015,"Seattle, WA",683700.0,23.0,144.0,2394.0,1532.0
2015,"St. Louis, MO",317095.0,188.0,263.0,3521.0,1790.0
2015,"Suffolk County, NY",1341453.0,24.0,79.0,895.0,677.0
2015,"Tampa, FL",364383.0,34.0,77.0,1516.0,671.0
2015,"Tucson, AZ",529675.0,31.0,422.0,1960.0,1059.0
2015,"Tulsa, OK",401520.0,55.0,365.0,2354.0,854.0
2015,"Virginia Beach, VA",452797.0,19.0,103.0,234.0,270.0
2015,"Washington, DC",672228.0,162.0,494.0,4024.0,3404.0
2015,"Wichita, KS",389824.0,27.0,349.0,2730.0,733.0
